"";"Family_Apiaceae";"Family_Asteraceae";"Family_Caryophyllaceae";"Family_Fabaceae";"Family_Geraniaceae";"Family_Juncaceae";"Family_Lamiaceae.";"Family_Onagraceae";"Family_Orobanchaceae";"Family_Plantaginaceae";"Family_Poaceae";"Family_Polygonaceae";"Family_Ranunculaceae";"Family_Rosaceae";"Family_Rubiaceae";"Family_Violaceae";"Veg.type_Forb";"Veg.type_Graminoid";"Veg.type_Legume";"ID";"Pollinator_reward_Both";"Pollinator_reward_Nectar";"Pollinator_reward_Pollen";"Nectar_Hidden";"Nectar_Open";"Flo_start_April";"Flo_start_June";"Flo_start_March";"Flo_start_May";"Flo_end_Aug";"Flo_end_July";"Flo_end_June";"Flo_end_Oct";"Flo_end_Sep";"May_0";"May_1";"June_0";"June_1";"July_0";"July_1";"Aug_0";"Aug_1";"Sep_0";"Sep_1";"Oct_0";"Oct_1";"Ave_flo_dura_2";"Ave_flo_dura_3";"Ave_flo_dura_4";"Ave_flo_dura_5";"Ave_flo_dura_6";"Ave_flo_2_0";"Ave_flo_2_1";"Ave_flo_3_0";"Ave_flo_3_1";"Ave_flo_4_0";"Ave_flo_4_1";"Ave_flo_5_0";"Ave_flo_5_1";"Insect_pol_0";"Insect_pol_1";"Wind_pol_0";"Wind_pol_1";"Both_pol_0";"Both_pol_1";"Pollinated_0";"Pollinated_1";"Hymenoptera_0";"Hymenoptera_1";"Lepidoptera_0";"Lepidoptera_1";"Coleoptera_0";"Coleoptera_1";"Diptera_0";"Diptera_1";"Bees_0";"Bees_1";"Bumblebees_0";"Bumblebees_1";"Beetles_0";"Beetles_1";"Wasps_0";"Wasps_1";"Butterflies_0";"Butterflies_1";"Flies_0";"Flies_1";"Pollinators_0";"Pollinators_1";"Pollinators_2";"Pollinators_3";"Pollinators_4";"Pollinators_5";"Pollinators_6";"Selfing_0";"Selfing_1";"Seed_n";"Seed_mass";"Root_carb";"Leaf_carb";"Lifespan_";"Lifespan_Annual";"Lifespan_Biennial";"Lifespan_Biennial.Perennial";"Lifespan_Perennial";"Leaf_phen_";"Leaf_phen_Aestival";"Leaf_phen_Evergreen";"Evergreen_0";"Evergreen_1";"Comments_";"Comments_Hibernal.";"Comments_Wind.flowers.occassionally.visited.by.insects";"Seed_n_plant";"Seedb_dens";"Seedb_dura";"Seedb_life";"Seed_life";"Leaf_smass";"Leaf_dfmass";"Leaf_fmass";"Leaf_weightratio";"Plant_drym";"Leaf_est";"Leaf_fest";"Leaf_est_ave";"Leaf_life";"Root_drymfrac";"Root_est_ave";"Root_drym";"Root_est";"Root_carb_final";"Leaf_carb_final";"Leaf_pala";"Decom_rate.g.g.";"Decom_rate.year.1.";"Palatable.Graze.Animal_";"Palatable.Graze.Animal_High";"Palatable.Graze.Animal_Low";"Bloating.in.livestock_";"Bloating.in.livestock_High";"Bloating.in.livestock_Low";"Bloating.in.livestock_None";"Toxicity_";"Toxicity_None";"Toxicity_Slight";"Seed_n_risk";"Seed_mass_risk";"Leaf_carb_risk";"Root_carb_risk";"Seed_n_plant_risk";"Seedb_dens_risk";"Seedb_dura_risk";"Seedb_life_risk";"Seed_life_risk";"Leaf_fmass_risk";"Leaf_smass_risk";"Leaf_dfmass_risk";"Leaf_weightratio_risk";"Leaf_life_risk";"Plant_drym_risk";"Root_drym_risk";"Root_drymfrac_risk";"nectarprod_1";"nectarprod_3";"nectarprod_4";"nectarprod_5";"nectarprod_6";"pol_dep_0b";"pol_dep_0c";"pol_dep_0d";"pol_dep_1";"pol_dep_1a";"pol_dep_2";"pol_dep_2a";"pol_dep_2b";"phenology";"seed_dorm_2";"seed_dorm_3";"seed_dorm_4";"seed_bank_1";"seed_bank_2";"seed_bank_3";"seed_bank_4";"graz_mow_2";"graz_mow_3";"graz_mow_4";"graz_mow_5";"graz_mow_6";"graz_mow_7";"graz_mow_8";"soil_dis_1";"soil_dis_2";"soil_dis_3";"soil_dis_4";"soil_dis_5";"soil_dis_6";"soil_dis_7";"longevity_1";"longevity_2";"longevity_3";"longevity_4";"bio_relev_2";"bio_relev_3";"bio_relev_4";"bio_relev_5";"bio_relev_6";"Field"
"Andreas.August.P10V.Grazed";0;0,261904761904762;0;0,0952380952380952;0;0;0;0;0;0,0952380952380952;0,452380952380952;0;0,0952380952380952;0;0;0;0,452380952380952;0,452380952380952;0,0952380952380952;32324,1666666667;0;0,452380952380952;0,0952380952380952;0,452380952380952;0;0;0,595238095238095;0;0,404761904761905;0,5;0,214285714285714;0;0,19047619047619;0,0952380952380952;0,595238095238095;0,404761904761905;0;1;0;1;0,214285714285714;0,785714285714286;0,714285714285714;0,285714285714286;1;0;0;0,714285714285714;0,0952380952380952;0,19047619047619;0;1;0;0,285714285714286;0,714285714285714;0,904761904761905;0,0952380952380952;0,80952380952381;0,19047619047619;0,547619047619048;0,452380952380952;0,785714285714286;0,214285714285714;0,666666666666667;0,333333333333333;0,214285714285714;0,785714285714286;0,571428571428571;0,428571428571429;0,428571428571429;0,333333333333333;0,428571428571429;0,333333333333333;0,0952380952380952;0,666666666666667;0,333333333333333;0,428571428571429;0,428571428571429;0,333333333333333;0,428571428571429;0,333333333333333;0,523809523809524;0,238095238095238;0,428571428571429;0,333333333333333;0,0952380952380952;0,666666666666667;0,0952380952380952;0,238095238095238;0;0,0952380952380952;0,0952380952380952;0;0,238095238095238;0,571428571428571;0,19047619047619;41,2857142857143;0,521778103928571;416,930771783333;436,134393302381;0,214285714285714;0;0;0;0,785714285714286;0,214285714285714;0,452380952380952;0,214285714285714;0,0952380952380952;0,571428571428571;0,904761904761905;0;0,0952380952380952;18074,1978021977;489,277373195;11,89533459875;7,76863903453571;9,41749932486957;107,496406831515;0,264905333190476;0,442734328880952;0,55128883072973;3,71043040066667;2,54655564416216;0,0916340569523809;1,16853328561905;10,9451552895172;0,293388216238095;1,59304082921429;2,3131891425;0,872892515833333;686,080570068095;513,467283541786;5,48214285714286;0,36148618675;1,49193978904762;0,214285714285714;0,214285714285714;0,261904761904762;0,214285714285714;0;0,238095238095238;0,238095238095238;0,214285714285714;0,238095238095238;0,238095238095238;1,15796095228571;1,31124283795238;1,18328448847619;1,15733470354054;1,06909320178329;1,18810429582143;1,07440077071429;1,46922301160714;1,83917599817391;2,22658207735714;2,02741938212121;1,434676319;1,22495400992857;6,42480144827586;1,4363678320303;1,50788984503571;1,71548812432143;0,547619047619048;0;0,0952380952380952;0;0,238095238095238;0,547619047619048;0;0;0;0;0,238095238095238;0,0952380952380952;0;8,32432432432432;0,357142857142857;0;0,214285714285714;0;0,214285714285714;0,380952380952381;0,285714285714286;0;0;0;0,357142857142857;0,333333333333333;0,0952380952380952;0,0952380952380952;0;0,357142857142857;0,214285714285714;0,0952380952380952;0;0,214285714285714;0;0;0;0;0,880952380952381;0;0;0,119047619047619;0,523809523809524;0,238095238095238;"Grazed"
"Andreas.August.P1V.Grazed";0,0833333333333333;0,25;0;0,125;0;0;0,0625;0;0;0,0833333333333333;0,229166666666667;0;0,0833333333333333;0,0833333333333333;0;0;0,645833333333333;0,229166666666667;0,125;33182,3333333333;0;0,6875;0,0833333333333333;0,520833333333333;0,166666666666667;0,0625;0,479166666666667;0;0,458333333333333;0,270833333333333;0,291666666666667;0;0,166666666666667;0,270833333333333;0,479166666666667;0,520833333333333;0;1;0;1;0,291666666666667;0,708333333333333;0,625;0,375;1;0;0;0,5625;0,270833333333333;0,166666666666667;0;1;0;0,4375;0,5625;0,729166666666667;0,270833333333333;0,833333333333333;0,166666666666667;0,3125;0,6875;0,854166666666667;0,145833333333333;0,833333333333333;0,166666666666667;0,145833333333333;0,854166666666667;0,4375;0,5625;0,333333333333333;0,479166666666667;0,4375;0,375;0,166666666666667;0,645833333333333;0,25;0,5625;0,416666666666667;0,395833333333333;0,4375;0,375;0,520833333333333;0,291666666666667;0,333333333333333;0,479166666666667;0,166666666666667;0,645833333333333;0,166666666666667;0,0833333333333333;0;0,0833333333333333;0,1875;0,0833333333333333;0,208333333333333;0,583333333333333;0,229166666666667;34,7058823529412;0,880043221208333;407,067458316667;436,974914829167;0,3125;0;0;0;0,6875;0,3125;0,354166666666667;0,208333333333333;0,0833333333333333;0,479166666666667;0,916666666666667;0;0,0833333333333333;15816,1346153845;528,680205358518;12,6885328177778;8,43375432048148;11,044053370037;112,939129838182;0,246348852854167;0,478984039541667;0,557884346285714;2,14576054531818;1,41879048660526;0,1039483255625;0,620037634291667;11,7577378356207;0,330763368977273;1,34745544385417;2,04330371983333;0,618480546522727;566,927178249167;272,575378388542;5,51851851851852;0,614575492;1,869755564;0,3125;0,270833333333333;0,125;0,3125;0;0,25;0,145833333333333;0,3125;0,145833333333333;0,25;1,23288313717647;1,28867421727083;1,11770828670833;0,9287968366;0,935456554153063;1,18187048437037;1,0863944267037;1,51898055007407;1,71733683574074;2,1917385532963;1,96499271781818;1,43140849536364;1,11621279559259;6,44605462068966;1,24220409669697;1,39491234692593;1,22943458985185;0,3125;0,0833333333333333;0,0833333333333333;0,145833333333333;0,25;0,3125;0;0,0833333333333333;0;0,0625;0,291666666666667;0,125;0;7,71428571428571;0,458333333333333;0;0,0833333333333333;0;0,229166666666667;0,291666666666667;0,354166666666667;0;0,0625;0;0,208333333333333;0,25;0,229166666666667;0,125;0;0,270833333333333;0,25;0,125;0;0,229166666666667;0;0;0,0833333333333333;0;0,791666666666667;0,0833333333333333;0,0833333333333333;0,0625;0,4375;0,208333333333333;"Grazed"
"Andreas.August.P2V.Grazed";0,129032258064516;0,193548387096774;0;0,145161290322581;0;0;0,0483870967741935;0;0;0,0645161290322581;0,274193548387097;0;0,0645161290322581;0,0806451612903226;0;0;0,580645161290323;0,274193548387097;0,145161290322581;29990,9193548387;0;0,661290322580645;0,0645161290322581;0,451612903225806;0,209677419354839;0,0483870967741935;0,516129032258065;0;0,435483870967742;0,274193548387097;0,306451612903226;0;0,129032258064516;0,290322580645161;0,516129032258065;0,483870967741935;0;1;0;1;0,306451612903226;0,693548387096774;0,645161290322581;0,354838709677419;1;0;0;0,596774193548387;0,274193548387097;0,129032258064516;0;1;0;0,403225806451613;0,596774193548387;0,725806451612903;0,274193548387097;0,870967741935484;0,129032258064516;0,338709677419355;0,661290322580645;0,870967741935484;0,129032258064516;0,790322580645161;0,209677419354839;0,129032258064516;0,870967741935484;0,467741935483871;0,532258064516129;0,354838709677419;0,467741935483871;0,419354838709677;0,403225806451613;0,145161290322581;0,67741935483871;0,290322580645161;0,532258064516129;0,483870967741935;0,338709677419355;0,419354838709677;0,403225806451613;0,548387096774194;0,274193548387097;0,354838709677419;0,467741935483871;0,145161290322581;0,67741935483871;0,145161290322581;0,145161290322581;0;0,0645161290322581;0,129032258064516;0,193548387096774;0,145161290322581;0,580645161290323;0,241935483870968;26,95;1,0866712611129;407,4283514;439,067113703226;0,338709677419355;0;0;0,0645161290322581;0,596774193548387;0,338709677419355;0,338709677419355;0,209677419354839;0,0645161290322581;0,483870967741935;0,870967741935484;0,0645161290322581;0,0645161290322581;11367,73006993;434,761942214118;12,6180295919412;8,05915784317647;9,351281817;121,27653901122;0,2536310575;0,468389414483871;0,525831189472727;2,67136640660345;1,49715210458824;0,102050052645161;0,671927715483871;11,3986258848966;0,325362390965517;1,54706919304839;2,30606913179032;0,772349892103448;647,47843318;295,832656018468;5,45588235294118;0,558422242090909;1,62079325789655;0,338709677419355;0,274193548387097;0,0806451612903226;0,338709677419355;0,0645161290322581;0,161290322580645;0,129032258064516;0,338709677419355;0,193548387096774;0,161290322580645;1,5439976666;1,33930649829032;1,1151999201129;0,930219493521739;0,920591581166977;1,17409802841176;1,08299546667647;1,51784178388235;1,69361556479412;2,3633460955;1,98633094592683;1,41880649621951;1,21503482805882;5,99286620689655;1,23999422595122;1,47426976867647;1,13746712797059;0,338709677419355;0,0806451612903226;0,0645161290322581;0,17741935483871;0,225806451612903;0,338709677419355;0;0,0806451612903226;0,0645161290322581;0,0483870967741935;0,209677419354839;0,145161290322581;0;7,85454545454545;0,403225806451613;0;0,209677419354839;0;0,258064516129032;0,306451612903226;0,32258064516129;0;0,129032258064516;0;0,145161290322581;0,354838709677419;0,17741935483871;0,0806451612903226;0;0,274193548387097;0,209677419354839;0,145161290322581;0;0,258064516129032;0;0;0,0645161290322581;0;0,82258064516129;0,0806451612903226;0,0645161290322581;0,193548387096774;0,338709677419355;0,209677419354839;"Grazed"
"Andreas.August.P3V.Grazed";0,04;0,253333333333333;0;0,106666666666667;0;0;0,0666666666666667;0;0;0,0933333333333333;0,173333333333333;0;0,16;0,106666666666667;0;0;0,72;0,173333333333333;0,106666666666667;32965,72;0;0,733333333333333;0,0933333333333333;0,586666666666667;0,146666666666667;0,0666666666666667;0,426666666666667;0;0,506666666666667;0,28;0,2;0;0,253333333333333;0,266666666666667;0,48;0,52;0;1;0;1;0,2;0,8;0,48;0,52;0,946666666666667;0,0533333333333333;0;0,413333333333333;0,333333333333333;0,2;0,0533333333333333;1;0;0,586666666666667;0,413333333333333;0,666666666666667;0,333333333333333;0,746666666666667;0,253333333333333;0,266666666666667;0,733333333333333;0,946666666666667;0,0533333333333333;0,786666666666667;0,213333333333333;0,0533333333333333;0,946666666666667;0,386666666666667;0,613333333333333;0,373333333333333;0,52;0,453333333333333;0,44;0,16;0,733333333333333;0,28;0,613333333333333;0,413333333333333;0,48;0,453333333333333;0,44;0,546666666666667;0,346666666666667;0,373333333333333;0,52;0,16;0,733333333333333;0,16;0,12;0;0,0933333333333333;0,173333333333333;0,04;0,306666666666667;0,52;0,373333333333333;79,0428571428571;0,783606262666667;416,286570649333;435,429068082667;0,386666666666667;0;0;0;0,613333333333333;0,386666666666667;0,293333333333333;0,213333333333333;0,0933333333333333;0,413333333333333;0,906666666666667;0;0,0933333333333333;17137,597633136;605,016366363158;12,6945280144737;10,4963996674737;12,7512585811842;128,24838952413;0,236302588133333;0,516963256386667;0,532829853164179;2,34624501204167;1,46187736046875;0,10616926136;0,680318743226667;11,1805120001026;0,333926333944444;1,30704022206667;1,92919674794667;0,671087183180556;556,391960374933;297,129393285467;4,92105263157895;0,463969832166667;2,38946509108333;0,386666666666667;0,16;0,146666666666667;0,386666666666667;0;0,2;0,0533333333333333;0,386666666666667;0,0533333333333333;0,253333333333333;1,21862169517143;1,38319114082667;1,19869774465333;0,924295908016949;0,967582952458923;1,17444595531579;1,09463002378947;1,58282238513158;1,82378481657895;2,40290238839474;2,03622450669565;1,5361493973913;1,16413468118421;6,25847711107692;1,22900838304348;1,39837170407895;1,14478455807895;0,266666666666667;0,16;0,106666666666667;0,106666666666667;0,253333333333333;0,266666666666667;0;0,106666666666667;0,106666666666667;0,0666666666666667;0,24;0,106666666666667;0;7,82089552238806;0,36;0;0,12;0;0,146666666666667;0,32;0,426666666666667;0;0;0;0,306666666666667;0,28;0,2;0,106666666666667;0;0,2;0,213333333333333;0,16;0;0,266666666666667;0,0533333333333333;0;0,04;0,0533333333333333;0,8;0,106666666666667;0,04;0,186666666666667;0,373333333333333;0,186666666666667;"Grazed"
"Andreas.August.P4V.Grazed";0,105263157894737;0,157894736842105;0,0526315789473684;0,12280701754386;0;0;0,0701754385964912;0;0;0,0701754385964912;0,280701754385965;0;0,0701754385964912;0,0701754385964912;0;0;0,596491228070175;0,280701754385965;0,12280701754386;30217,6842105263;0;0,649122807017544;0,0701754385964912;0,473684210526316;0,175438596491228;0,12280701754386;0,473684210526316;0;0,403508771929825;0,280701754385965;0,263157894736842;0;0,140350877192982;0,315789473684211;0,473684210526316;0,526315789473684;0;1;0;1;0,263157894736842;0,736842105263158;0,614035087719298;0,385964912280702;1;0;0;0,543859649122807;0,263157894736842;0,192982456140351;0;1;0;0,456140350877193;0,543859649122807;0,736842105263158;0,263157894736842;0,807017543859649;0,192982456140351;0,350877192982456;0,649122807017544;0,859649122807018;0,140350877192982;0,789473684210526;0,210526315789474;0,140350877192982;0,859649122807018;0,43859649122807;0,56140350877193;0,403508771929825;0,43859649122807;0,526315789473684;0,315789473684211;0,140350877192982;0,701754385964912;0,280701754385965;0,56140350877193;0,508771929824561;0,333333333333333;0,526315789473684;0,315789473684211;0,596491228070175;0,245614035087719;0,403508771929825;0,43859649122807;0,140350877192982;0,701754385964912;0,140350877192982;0,140350877192982;0,0526315789473684;0,0701754385964912;0,192982456140351;0,105263157894737;0,140350877192982;0,578947368421053;0,263157894736842;34,1578947368421;0,900512461859649;406,804351136842;435,799460522807;0,43859649122807;0;0;0;0,56140350877193;0,43859649122807;0,280701754385965;0,192982456140351;0,0701754385964912;0,403508771929825;0,929824561403509;0;0,0701754385964912;16137,8564102563;558,857251223704;12,6908497992593;8,70659382666667;12,2035120004444;114,102612794062;0,254929788789474;0,430163774754386;0,570041445596154;2,94196687243137;1,7984471716087;0,0951237372280702;0,780808944403509;11,0673635022143;0,323588404708333;1,31579589833333;1,79623297782456;0,822457347041667;549,13003578;342,124121827281;5,5;0,442161327466667;1,56269859245;0,43859649122807;0,263157894736842;0,0701754385964912;0,43859649122807;0;0,192982456140351;0,140350877192982;0,43859649122807;0,140350877192982;0,192982456140351;1,13966980694737;1,37858616285965;1,12892837598246;0,931567471590909;0,767397640079367;1,18405908037037;1,09012401644444;1,59126892044444;1,68040762651852;2,22480633385185;1,9338429804375;1,41948069046875;1,09776108474074;6,26433478571429;1,2622198581875;1,41699034303704;1,28020548307407;0,350877192982456;0,12280701754386;0,0701754385964912;0,175438596491228;0,192982456140351;0,350877192982456;0,0526315789473684;0,0701754385964912;0;0,0701754385964912;0,245614035087719;0,12280701754386;0;7,82692307692308;0,43859649122807;0;0,140350877192982;0;0,245614035087719;0,280701754385965;0,385964912280702;0;0,0701754385964912;0;0,140350877192982;0,333333333333333;0,245614035087719;0,12280701754386;0;0,210526315789474;0,210526315789474;0,12280701754386;0;0,368421052631579;0;0;0,105263157894737;0,0526315789473684;0,754385964912281;0,0701754385964912;0,105263157894737;0,192982456140351;0,403508771929825;0,140350877192982;"Grazed"
"Andreas.August.P5V.Grazed";0,0563380281690141;0,154929577464789;0,0422535211267606;0,140845070422535;0;0;0,0563380281690141;0;0;0,0704225352112676;0,295774647887324;0;0,126760563380282;0,0563380281690141;0;0;0,563380281690141;0,295774647887324;0,140845070422535;33123,1690140845;0;0,633802816901408;0,0704225352112676;0,52112676056338;0,112676056338028;0,0985915492957747;0,464788732394366;0;0,436619718309859;0,323943661971831;0,183098591549296;0;0,197183098591549;0,295774647887324;0,464788732394366;0,535211267605634;0;1;0;1;0,183098591549296;0,816901408450704;0,563380281690141;0,436619718309859;0,943661971830986;0,0563380281690141;0;0,450704225352113;0,309859154929577;0,183098591549296;0,0563380281690141;1;0;0,549295774647887;0,450704225352113;0,690140845070423;0,309859154929577;0,76056338028169;0,23943661971831;0,366197183098592;0,633802816901408;0,830985915492958;0,169014084507042;0,802816901408451;0,197183098591549;0,169014084507042;0,830985915492958;0,422535211267606;0,577464788732394;0,408450704225352;0,464788732394366;0,464788732394366;0,408450704225352;0,169014084507042;0,704225352112676;0,295774647887324;0,577464788732394;0,464788732394366;0,408450704225352;0,464788732394366;0,408450704225352;0,605633802816901;0,267605633802817;0,408450704225352;0,464788732394366;0,169014084507042;0,704225352112676;0,169014084507042;0,126760563380282;0,0422535211267606;0,0704225352112676;0,126760563380282;0,126760563380282;0,211267605633803;0,577464788732394;0,295774647887324;32,0625;0,929684106042253;404,563360104225;436,398657553521;0,436619718309859;0;0;0;0,563380281690141;0,436619718309859;0,28169014084507;0,211267605633803;0,0704225352112676;0,422535211267606;0,929577464788732;0;0,0704225352112676;14689,3076923076;487,425845222286;13,1582755568571;9,08254880951429;9,77772478551429;117,210564825;0,253168938295775;0,448082996126761;0,525032767333333;2,76673040055224;1,50953167809677;0,0977903457887324;0,712232478901409;10,7022254557;0,3291059176875;1,29817248269014;1,77303799722535;0,817957729890625;538,362544478873;312,022665754296;5,48571428571429;0,529380674454545;1,39007598959259;0,436619718309859;0,267605633802817;0,0845070422535211;0,436619718309859;0,0704225352112676;0,154929577464789;0,126760563380282;0,436619718309859;0,197183098591549;0,154929577464789;1,30073048953125;1,35712598122535;1,16764905211268;1,00561951093103;0,767470281924524;1,2194822444;1,11011148314286;1,545626659;1,71230593585714;2,19490942354286;1,97224913;1,408836674625;1,26958233637143;6,24094343333333;1,257149882775;1,38225002231429;1,18313605568571;0,366197183098592;0,154929577464789;0,0704225352112676;0,112676056338028;0,225352112676056;0,366197183098592;0,0422535211267606;0,0563380281690141;0,0563380281690141;0,0563380281690141;0,211267605633803;0,140845070422535;0;7,83333333333333;0,394366197183099;0;0,112676056338028;0;0,183098591549296;0,323943661971831;0,422535211267606;0;0,0563380281690141;0,0563380281690141;0,211267605633803;0,352112676056338;0,183098591549296;0,0704225352112676;0;0,211267605633803;0,183098591549296;0,197183098591549;0;0,28169014084507;0,0563380281690141;0;0,0563380281690141;0,0422535211267606;0,830985915492958;0,0563380281690141;0,0563380281690141;0,211267605633803;0,380281690140845;0,225352112676056;"Grazed"
"Andreas.August.P6V.Grazed";0,0571428571428571;0,142857142857143;0,0428571428571429;0,185714285714286;0;0;0;0;0;0,0714285714285714;0,357142857142857;0;0,0714285714285714;0,0714285714285714;0;0;0,457142857142857;0,357142857142857;0,185714285714286;30242,9142857143;0;0,571428571428571;0,0714285714285714;0,442857142857143;0,128571428571429;0,0428571428571429;0,628571428571429;0;0,328571428571429;0,414285714285714;0,128571428571429;0;0,142857142857143;0,314285714285714;0,628571428571429;0,371428571428571;0;1;0;1;0,128571428571429;0,871428571428571;0,614285714285714;0,385714285714286;1;0;0;0,557142857142857;0,257142857142857;0,185714285714286;0;1;0;0,442857142857143;0,557142857142857;0,742857142857143;0,257142857142857;0,814285714285714;0,185714285714286;0,428571428571429;0,571428571428571;0,814285714285714;0,185714285714286;0,757142857142857;0,242857142857143;0,185714285714286;0,814285714285714;0,5;0,5;0,471428571428571;0,328571428571429;0,471428571428571;0,328571428571429;0,185714285714286;0,614285714285714;0,3;0,5;0,471428571428571;0,328571428571429;0,471428571428571;0,328571428571429;0,542857142857143;0,257142857142857;0,471428571428571;0,328571428571429;0,185714285714286;0,614285714285714;0,128571428571429;0,171428571428571;0,0428571428571429;0,128571428571429;0,0714285714285714;0,114285714285714;0,142857142857143;0,614285714285714;0,185714285714286;29,8461538461538;1,59556847978571;407,667338258571;439,450508825714;0,328571428571429;0;0;0;0,671428571428571;0,328571428571429;0,4;0,2;0,128571428571429;0,471428571428571;0,928571428571428;0;0,0714285714285714;15941,5821862347;426,40237143381;13,264992596381;8,27409273994737;8,83623460821053;103,003107998298;0,2648564684;0,429213554057143;0,515675350261538;3,41950588265152;1,97593807903279;0,0954216857714286;0,9129619589;9,53451802911765;0,325626233190476;1,4286307358;1,96420077274286;0,895376966650794;598,033015905714;401,356840954786;5,22619047619048;0,4808991440625;1,21256642148649;0,328571428571429;0,328571428571429;0,128571428571429;0,328571428571429;0,0571428571428571;0,2;0,2;0,328571428571429;0,314285714285714;0,142857142857143;1,25971367942308;1,39179896152857;1,16991394164286;1,12042741018182;0,757300302982816;1,29441597438095;1,14124131304762;1,51621197676316;1,72333505471053;2,20807849054762;1,91207350495745;1,35810219534043;1,29194264497619;5,80312014705882;1,40061265329787;1,44612785335714;1,56510699271429;0,428571428571429;0,114285714285714;0,128571428571429;0,0571428571428571;0,2;0,428571428571429;0,0428571428571429;0,0714285714285714;0;0;0,2;0,185714285714286;0;8,04615384615385;0,385714285714286;0,0571428571428571;0,1;0;0,314285714285714;0,371428571428571;0,242857142857143;0;0,0714285714285714;0,114285714285714;0,2;0,342857142857143;0,128571428571429;0,0714285714285714;0;0,271428571428571;0,2;0,128571428571429;0;0,271428571428571;0,0571428571428571;0;0,0571428571428571;0,0428571428571429;0,828571428571429;0,0714285714285714;0,0571428571428571;0,142857142857143;0,457142857142857;0,2;"Grazed"
"Andreas.August.P7V.Grazed";0;0,254545454545455;0;0,236363636363636;0;0;0,0727272727272727;0;0;0;0,218181818181818;0;0,145454545454545;0,0727272727272727;0;0;0,545454545454545;0,218181818181818;0,236363636363636;36772,8363636364;0;0,781818181818182;0;0,709090909090909;0,0727272727272727;0,0727272727272727;0,618181818181818;0;0,309090909090909;0,381818181818182;0,0909090909090909;0;0,145454545454545;0,381818181818182;0,690909090909091;0,309090909090909;0;1;0;1;0,0909090909090909;0,909090909090909;0,545454545454545;0,454545454545455;0,927272727272727;0,0727272727272727;0;0,472727272727273;0,381818181818182;0,0727272727272727;0,0727272727272727;1;0;0,527272727272727;0,472727272727273;0,618181818181818;0,381818181818182;0,854545454545454;0,145454545454545;0,218181818181818;0,781818181818182;0,854545454545454;0,145454545454545;0,927272727272727;0,0727272727272727;0,145454545454545;0,854545454545454;0,381818181818182;0,618181818181818;0,218181818181818;0,545454545454545;0,381818181818182;0,381818181818182;0,145454545454545;0,618181818181818;0,145454545454545;0,618181818181818;0,145454545454545;0,618181818181818;0,381818181818182;0,381818181818182;0,381818181818182;0,381818181818182;0,218181818181818;0,545454545454545;0,145454545454545;0,618181818181818;0,0727272727272727;0,0727272727272727;0;0,0727272727272727;0,163636363636364;0,0727272727272727;0,309090909090909;0,472727272727273;0,290909090909091;82,3103448275862;2,07723724334545;413,589165123636;445,874659618182;0,218181818181818;0;0;0;0,781818181818182;0,218181818181818;0,381818181818182;0,309090909090909;0,0727272727272727;0,618181818181818;1;0;0;2771,67008547;241,722833450526;13,2927951220526;8,46102756905882;11,0588448421765;67,9491275269768;0,246274919963636;0,244643357072727;0,51676106088;2,90724423270909;1,89648918502;0,0590683122727273;0,892352938090909;9,26971337182857;0,339699231672727;1,51096732445455;2,25069502376364;0,771239625;639,752165019273;396,200631731182;5,30263157894737;0,589376863333333;1,76230434773333;0,218181818181818;0,381818181818182;0,236363636363636;0,218181818181818;0,0727272727272727;0,254545454545455;0,218181818181818;0,218181818181818;0,363636363636364;0,254545454545455;1,29215972413793;1,20739299507273;1,02202774290909;1,00875469369048;0,758545538981861;1,27708053794737;1,14087758565789;1,53999009294118;1,73564713797059;2,02726560207895;1,75390117118605;1,40376867662791;1,37356188394737;5,45487980948571;1,41095529013953;1,46114186555263;1,62256559955263;0,218181818181818;0,145454545454545;0,145454545454545;0,0727272727272727;0,327272727272727;0,218181818181818;0;0,0727272727272727;0,145454545454545;0,0727272727272727;0,163636363636364;0,236363636363636;0;7,66;0,545454545454545;0,0727272727272727;0;0;0,290909090909091;0,236363636363636;0,381818181818182;0;0,0727272727272727;0,0727272727272727;0,381818181818182;0,218181818181818;0,0727272727272727;0,0909090909090909;0;0,309090909090909;0,218181818181818;0,236363636363636;0;0,0727272727272727;0,0727272727272727;0;0;0,0727272727272727;0,836363636363636;0,0727272727272727;0;0,145454545454545;0,527272727272727;0,163636363636364;"Grazed"
